ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
11891,0,498,21.700000762939453,15.100000381469727,1.2300000190734863,14.479999542236328,-9.45833333333347,27.20833333333331
11892,0,332,28.600000381469727,15.199999809265137,1.1399999856948853,14.670000076293945,16.041666666666572,11.708333333333314
11893,0,30,22.799999237060547,10.399999618530273,7.03000020980835,12.460000038146973,32.625,-25.958333333333343
11894,0,1270,15.399999618530273,16.700000762939453,7.159999847412109,12.760000228881836,23.541666666666572,-31.125
11895,0,69,26.299999237060547,9.5,3.8299999237060547,13.1899995803833,-62.7916666666669,-6.125
11896,0,374,27.200000762939453,14.5,0.8199999928474426,14.40999984741211,17.875,8.708333333333314
11897,0,413,25.700000762939453,11.399999618530273,22.420000076293945,10.880000114440918,-44.70833333333354,-6.875
11898,0,426,24.5,10.5,9.850000381469727,12.4399995803833,22.541666666666572,-1.125
11899,0,124,26.299999237060547,9.699999809265137,15.65999984741211,11.600000381469727,-55.54166666666689,-3.625
11900,0,5,19.700000762939453,10.699999809265137,1.9500000476837158,12.949999809265137,-91.87500000000028,29.875
11901,0,1302,8,9.399999618530273,89.55999755859375,8.449999809265137,-4.458333333333471,43.041666666666636
11902,0,420,24.700000762939453,10.399999618530273,13.979999542236328,11.539999961853027,22.208333333333258,-2.041666666666679
11903,0,22,26.700000762939453,13.399999618530273,5.75,12.609999656677246,-15.958333333333485,12.708333333333314
11904,0,897,19.799999237060547,16.600000381469727,52.599998474121094,9.479999542236328,-110.62500000000031,30.041666666666643
11905,0,396,28.200000762939453,15.600000381469727,6.789999961853027,14.270000457763672,-8.875000000000142,20.541666666666647
11906,0,1292,14.399999618530273,15.100000381469727,95.93000030517578,9.5600004196167,23.875,-32.375
11907,0,3415,8.800000190734863,11.300000190734863,217.44000244140625,7.420000076293945,-70.70833333333358,8.79166666666665
11908,0,178,21.600000381469727,16.100000381469727,1.940000057220459,14.020000457763672,20.791666666666572,27.95833333333331
11909,0,1035,21.600000381469727,12,9.470000267028809,12.220000267028809,31.458333333333258,-14.458333333333343
11910,0,279,28.600000381469727,14.699999809265137,3.4200000762939453,13.199999809265137,-0.125000000000128,13.54166666666665
11911,0,449,17.200000762939453,13.5,28.739999771118164,10.619999885559082,-6.541666666666799,33.54166666666664
11912,0,1122,20.299999237060547,13.199999809265137,9.449999809265137,12.609999656677246,29.125,-14.208333333333343
11913,0,108,26.200000762939453,9,2.130000114440918,13.3100004196167,-66.70833333333357,-5.041666666666679
11914,0,222,26.100000381469727,8,61.619998931884766,9.510000228881836,-84.9583333333336,15.625
11915,0,175,26.200000762939453,7.900000095367432,60.7599983215332,8.84000015258789,-61.70833333333356,12.04166666666665
11916,0,637,23.700000762939453,9.600000381469727,6.5,12.600000381469727,12.624999999999886,3.04166666666665
11917,0,372,25,10.100000381469727,30.100000381469727,10.359999656677246,11.791666666666572,-0.791666666666679
11918,0,355,25.399999618530273,9.5,6.039999961853027,12.420000076293945,17.041666666666572,-2.458333333333343
11919,0,196,25.5,10.399999618530273,5.420000076293945,12.579999923706055,-54.291666666666885,-4.708333333333343
11920,0,1097,20.299999237060547,16.799999237060547,0.9100000262260437,15.0600004196167,22.375,-24.125
11921,0,599,22.700000762939453,16,8,12.520000457763672,24.708333333333258,23.125
11922,0,0,10.100000381469727,5.800000190734863,1.7699999809265137,13.3100004196167,3.374999999999886,51.291666666666636
11923,0,711,23.5,12.899999618530273,51.63999938964844,9.680000305175781,-42.95833333333353,-13.125
11924,0,52,18.200000762939453,13.300000190734863,4.119999885559082,12.59000015258789,-92.45833333333363,31.958333333333307
11925,0,13,27.399999618530273,9.899999618530273,2.240000009536743,13.4399995803833,-44.70833333333354,-3.875
11926,0,499,26.5,17.399999618530273,1.7400000095367432,14.75,23.458333333333258,10.625
11927,0,248,26.799999237060547,10.600000381469727,12.399999618530273,12.350000381469727,-38.95833333333353,-6.708333333333343
11928,0,1012,20.5,16.100000381469727,0.7099999785423279,15.59000015258789,24.7916666666666,-23.125
11929,0,516,28.200000762939453,14.699999809265137,9,12.630000114440918,1.208333333333215,19.875
11930,0,270,25.700000762939453,11.699999809265137,13.710000038146973,11.930000305175781,-41.54166666666687,-4.875
11931,0,675,25.700000762939453,17,3.4200000762939453,13.84000015258789,26.375,16.708333333333314
