name,longitude,latitude,prov,key,lifeStage,continent,stateProvince,year,species
"Phoenicopterus ruber Linnaeus, 1758",18.04125,-33.124583,gbif,3077482421,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.79125,gbif,3077482545,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3077513876,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.207917,-25.54125,gbif,3077701910,NA,AFRICA,North West,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",35.374583,-23.874583,gbif,3123153195,NA,AFRICA,Mozambique,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.957917,-24.624583,gbif,3123623806,NA,AFRICA,Botswana,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",14.54125,-22.624583,gbif,3123624720,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.124583,-26.707917,gbif,3123742751,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",35.374583,-23.874583,gbif,3123787227,NA,AFRICA,Mozambique,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",14.54125,-22.54125,gbif,3124215811,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.207917,-26.624583,gbif,3124253815,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",32.04125,-21.457917,gbif,3124286981,NA,AFRICA,Zimbabwe,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.124583,-26.624583,gbif,3124415928,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",14.54125,-22.54125,gbif,3124419823,NA,AFRICA,Namibia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.987526,12.156663,gbif,3168396949,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-69.60701,19.15784,gbif,3169235547,NA,NA,Samaná,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3169387581,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-69.60701,19.15784,gbif,3171196822,NA,NA,Samaná,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.87836,12.083104,gbif,3171277791,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-71.796265,21.829609,gbif,3173156511,NA,NA,Turks and Caicos Islands,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3173293749,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.82013,12.035415,gbif,3174021706,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-74.86067,20.033583,gbif,3174334137,NA,NA,Guantánamo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-86.79547,21.337511,gbif,3174480272,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.64305,11.990965,gbif,3175009087,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.232574,21.560099,gbif,3175063577,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3175098178,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.64305,11.990965,gbif,3175307412,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3175370146,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.38763,21.327768,gbif,3175555713,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.27801,21.342611,gbif,3175573146,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3175630636,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.27171,12.051744,gbif,3176374828,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-73.66174,20.939379,gbif,3177263771,NA,NA,Inagua,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3179160125,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.378944,21.523788,gbif,3179245706,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.987526,12.156663,gbif,3179567108,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.83814,12.078285,gbif,3179784197,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-73.66174,20.939379,gbif,3180440307,NA,NA,Inagua,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.38491,20.858345,gbif,3180828768,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.83814,12.078285,gbif,3181378920,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.30411,21.342459,gbif,3185050982,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3185606790,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3186523210,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3187042043,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.987526,12.156663,gbif,3187411173,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-69.05401,12.213644,gbif,3187737026,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.15711,21.582294,gbif,3188359615,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3188747662,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-67.92804,10.442488,gbif,3190255915,NA,NA,Carabobo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3190369256,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.226326,12.122474,gbif,3190489938,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.27171,12.051744,gbif,3192143332,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.426216,21.317003,gbif,3192774510,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.83814,12.078285,gbif,3193157827,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3193691051,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3195064192,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.38913,21.500544,gbif,3195179509,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.23601,21.564863,gbif,3195985265,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-67.92804,10.442488,gbif,3196717509,NA,NA,Carabobo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.52294,21.309818,gbif,3197484407,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.79739,12.036215,gbif,3198439551,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.2148,12.107138,gbif,3199856392,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3201213778,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3201565813,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3238934161,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.4888,20.213654,gbif,3244381130,NA,NA,Campeche,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3244670491,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.254654,12.159515,gbif,3245917876,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-63.901077,10.911106,gbif,3246107081,NA,NA,Nueva Esparta,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.987526,12.156663,gbif,3246697633,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.987526,12.156663,gbif,3247298077,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3247630096,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3248316483,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.254654,12.159515,gbif,3249497369,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3249690625,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.233116,12.105054,gbif,3250532312,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3250727142,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-69.07285,12.193856,gbif,3251144933,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3253085035,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-61.48095,10.462788,gbif,3253310437,NA,NA,Couva-Tabaquite-Talparo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-73.66174,20.939379,gbif,3254044350,NA,NA,Inagua,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-86.73952,21.243433,gbif,3254706573,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3257945759,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3259259794,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.73446,21.2657,gbif,3259793462,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3261058966,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3261149691,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-70.54991,18.225153,gbif,3262913311,NA,NA,Peravia,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3263487692,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.26878,10.831451,gbif,3264153306,NA,NA,Falcón,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3264218034,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3264314744,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.306915,10.794841,gbif,3265307774,NA,NA,Falcón,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3265525314,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3265594446,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3265751259,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.96862,12.143608,gbif,3266162613,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.87836,12.083104,gbif,3267124038,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.64305,11.990965,gbif,3268429573,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.83814,12.078285,gbif,3269486254,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.426216,21.317003,gbif,3269894709,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.254654,12.159515,gbif,3271862151,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.40221,20.843515,gbif,3272284244,NA,NA,Campeche,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.37552,12.220743,gbif,3272652380,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.62855,21.273144,gbif,3273062029,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.30908,21.334871,gbif,3274012002,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.83814,12.078285,gbif,3274209357,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.88831,12.117825,gbif,3274292068,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-86.79547,21.337511,gbif,3274439100,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.9898,21.600315,gbif,3275977086,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.30632,21.342464,gbif,3276832223,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.254654,12.159515,gbif,3277672420,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-72.14565,18.639425,gbif,3278124375,NA,NA,Ouest,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.320465,21.51834,gbif,3278490728,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-72.14565,18.639425,gbif,3279762509,NA,NA,Ouest,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-74.78662,20.052063,gbif,3281207198,NA,NA,Guantánamo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3283321192,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.79739,12.036215,gbif,3283557517,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.2148,12.107138,gbif,3284561872,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.982216,12.139033,gbif,3284771559,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.236435,21.346544,gbif,3284986467,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.37552,12.220743,gbif,3288723091,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.828674,21.23204,gbif,3289437519,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.254654,12.159515,gbif,3290201365,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-79.92872,22.86358,gbif,3291504749,NA,NA,Villa Clara,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.27171,12.051744,gbif,3293172260,NA,NA,Bonaire,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-68.87836,12.083104,gbif,3300548547,NA,NA,Curaçao,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",36.124583,-0.374583,gbif,3306522020,NA,AFRICA,Kenya,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",39.957917,-3.29125,gbif,3306673030,NA,AFRICA,Kenya,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",37.207917,-2.707917,gbif,3306783097,NA,AFRICA,Kenya,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",36.124583,-0.374583,gbif,3306913254,NA,AFRICA,Kenya,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.638748,21.313042,gbif,2859929237,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.250729,21.327455,gbif,2864642074,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.748744,21.310997,gbif,2864843875,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.017886,21.64477,gbif,2864869727,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.799918,21.265643,gbif,2868319514,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.660802,21.327098,gbif,2873717678,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-98.933153,19.425662,gbif,2873756267,Adult,NA,México,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.675014,21.260054,gbif,2873870541,Juvenile,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.820806,21.270224,gbif,2883149912,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-98.911397,19.51287,gbif,2898296510,Adult,NA,México,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-98.94044,19.46326,gbif,2988476660,Adult,NA,México,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.059247,21.613788,gbif,2988492883,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.025387,21.600488,gbif,2988497833,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.361944,21.430426,gbif,3018030111,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-88.24594,21.589445,gbif,3018133056,NA,NA,Yucatán,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-86.937598,20.907171,gbif,3032059564,NA,NA,Quintana Roo,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3076297660,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.874583,gbif,3076302653,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.207917,gbif,3076305743,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3076306664,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3076313808,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",32.457917,-28.374583,gbif,3076315734,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.04125,-26.957917,gbif,3076317548,NA,AFRICA,Free State,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.457917,-27.29125,gbif,3076318576,NA,AFRICA,Free State,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.79125,-25.707917,gbif,3076320642,NA,AFRICA,Mpumalanga,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.624583,-33.874583,gbif,3076322656,NA,AFRICA,Eastern Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.624583,-33.29125,gbif,3076322668,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.124583,-34.707917,gbif,3076323953,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3076324598,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.79125,-25.707917,gbif,3076328537,NA,AFRICA,Mpumalanga,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.29125,gbif,3076328681,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3076328683,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3076329667,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3076329787,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.04125,-33.124583,gbif,3076339756,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3076342802,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.124583,-34.707917,gbif,3076344852,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3076345582,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.707917,-33.624583,gbif,3076346846,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3076349577,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.207917,-29.207917,gbif,3076353691,NA,AFRICA,Free State,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",32.457917,-28.374583,gbif,3076357692,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.04125,-26.54125,gbif,3076358578,NA,AFRICA,Mpumalanga,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.124583,-34.124583,gbif,3076360582,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",30.957917,-29.957917,gbif,3076360685,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3076390709,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",30.957917,-29.957917,gbif,3076437625,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.707917,-25.957917,gbif,3076492544,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.207917,gbif,3076492967,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",32.457917,-27.874583,gbif,3076493568,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.79125,-26.874583,gbif,3076493600,NA,AFRICA,Free State,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.207917,gbif,3076496061,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.124583,-34.124583,gbif,3076496834,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.707917,-33.957917,gbif,3076509514,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.79125,gbif,3076510096,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.957917,-33.957917,gbif,3076513641,NA,AFRICA,Eastern Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3076514922,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.707917,-25.874583,gbif,3076518699,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.79125,-28.54125,gbif,3076521538,NA,AFRICA,KwaZulu-Natal,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",17.957917,-32.79125,gbif,3076522101,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.707917,-25.957917,gbif,3076525720,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.29125,-32.624583,gbif,3076532754,NA,AFRICA,Western Cape,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3076533060,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.207917,gbif,3076536063,NA,AFRICA,Gauteng,2020,Phoenicopterus ruber
